idx,sample_id,image_path,text_source,image_source,fake_cls,gt_answers,label
6096,train_006096,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_97.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6097,train_006097,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_98.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6098,train_006098,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_99.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6099,train_006099,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_100.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6100,train_006100,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_101.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6101,train_006101,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_102.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6102,train_006102,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_103.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6103,train_006103,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_104.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6104,train_006104,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_105.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6105,train_006105,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_106.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6106,train_006106,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_107.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6107,train_006107,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_108.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6108,train_006108,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_109.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6109,train_006109,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_110.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6110,train_006110,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_111.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6111,train_006111,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_112.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6112,train_006112,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_113.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6113,train_006113,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_114.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6114,train_006114,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_115.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6115,train_006115,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_116.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6116,train_006116,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_117.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6117,train_006117,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_118.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6118,train_006118,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_119.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6119,train_006119,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_120.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6120,train_006120,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_121.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6121,train_006121,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_122.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6122,train_006122,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_123.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6123,train_006123,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_124.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6124,train_006124,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_125.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6125,train_006125,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_126.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6126,train_006126,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_127.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6127,train_006127,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_128.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6128,train_006128,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_129.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6129,train_006129,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_130.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6130,train_006130,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_131.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6131,train_006131,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_132.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6132,train_006132,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_133.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6133,train_006133,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_134.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6134,train_006134,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_135.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6135,train_006135,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_136.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6136,train_006136,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_137.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6137,train_006137,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_138.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6138,train_006138,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_139.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6139,train_006139,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_140.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6140,train_006140,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_141.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6141,train_006141,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_142.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6142,train_006142,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_143.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6143,train_006143,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_144.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6144,train_006144,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_145.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6145,train_006145,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_146.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6146,train_006146,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_147.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6147,train_006147,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_148.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6148,train_006148,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_149.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6149,train_006149,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_150.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6150,train_006150,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_151.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6151,train_006151,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_152.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6152,train_006152,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_153.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6153,train_006153,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_154.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6154,train_006154,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_155.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6155,train_006155,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_156.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6156,train_006156,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_157.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6157,train_006157,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_158.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6158,train_006158,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_159.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6159,train_006159,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_160.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6160,train_006160,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_161.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6161,train_006161,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_162.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6162,train_006162,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_163.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6163,train_006163,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_164.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6164,train_006164,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_165.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6165,train_006165,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_166.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6166,train_006166,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_167.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6167,train_006167,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_168.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6168,train_006168,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_169.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6169,train_006169,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_170.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6170,train_006170,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_171.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6171,train_006171,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_172.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6172,train_006172,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_173.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6173,train_006173,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_174.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6174,train_006174,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_175.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6175,train_006175,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_176.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6176,train_006176,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_177.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6177,train_006177,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_178.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6178,train_006178,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_179.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6179,train_006179,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_180.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6180,train_006180,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_181.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6181,train_006181,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_182.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6182,train_006182,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_183.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6183,train_006183,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_184.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6184,train_006184,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_185.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6185,train_006185,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_186.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6186,train_006186,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_187.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6187,train_006187,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_188.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6188,train_006188,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_189.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6189,train_006189,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_190.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6190,train_006190,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_191.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6191,train_006191,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_192.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6192,train_006192,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_193.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6193,train_006193,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_194.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6194,train_006194,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_195.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6195,train_006195,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_196.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6196,train_006196,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_197.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6197,train_006197,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_198.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6198,train_006198,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_199.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6199,train_006199,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_200.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6200,train_006200,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_201.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6201,train_006201,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_202.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6202,train_006202,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_203.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6203,train_006203,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_204.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6204,train_006204,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_205.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6205,train_006205,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_206.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6206,train_006206,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_207.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6207,train_006207,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_208.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6208,train_006208,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_209.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6209,train_006209,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_210.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6210,train_006210,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_211.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6211,train_006211,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_212.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6212,train_006212,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_213.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6213,train_006213,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_214.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6214,train_006214,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_215.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6215,train_006215,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_216.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6216,train_006216,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_217.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6217,train_006217,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_218.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6218,train_006218,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_219.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6219,train_006219,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_220.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6220,train_006220,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_221.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6221,train_006221,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_222.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6222,train_006222,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_223.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6223,train_006223,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_224.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6224,train_006224,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_225.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6225,train_006225,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_226.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6226,train_006226,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_227.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6227,train_006227,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_228.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6228,train_006228,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_229.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6229,train_006229,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_230.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6230,train_006230,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_231.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6231,train_006231,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_232.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6232,train_006232,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_233.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6233,train_006233,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_234.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6234,train_006234,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_235.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6235,train_006235,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_236.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6236,train_006236,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_237.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6237,train_006237,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_238.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6238,train_006238,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_239.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6239,train_006239,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_240.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6240,train_006240,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_241.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6241,train_006241,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_242.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6242,train_006242,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_243.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6243,train_006243,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_244.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6244,train_006244,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_245.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6245,train_006245,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_246.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6246,train_006246,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_247.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6247,train_006247,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_248.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6248,train_006248,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_249.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6249,train_006249,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_250.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6250,train_006250,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_251.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6251,train_006251,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_252.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6252,train_006252,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_253.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6253,train_006253,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_254.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6254,train_006254,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_255.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6255,train_006255,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_256.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6256,train_006256,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_257.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6257,train_006257,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_258.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6258,train_006258,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_259.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6259,train_006259,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_260.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6260,train_006260,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_261.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6261,train_006261,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_262.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6262,train_006262,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_263.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6263,train_006263,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_264.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6264,train_006264,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_265.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6265,train_006265,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_266.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6266,train_006266,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_267.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6267,train_006267,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_268.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6268,train_006268,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_269.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6269,train_006269,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_270.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6270,train_006270,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_271.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
6271,train_006271,/fake/Fakeddit_photo_edit_test_500/Fakeddit_photo_edit_test_272.png,Fakeddit,Fakeddit,visual_veracity_distortion,Fake,1
