sample_id,deberta_score,entity_count,has_evidence
train_004631,0.5,3,0
train_004632,0.5,1,0
train_004633,0.5,1,0
train_004634,0.0007649431,3,1
train_004635,0.0025855536,3,1
train_004636,0.00050801,2,1
train_004637,0.0006520934,2,1
train_004638,0.0054508382,1,1
train_004639,0.5,1,0
train_004640,0.003071337,2,1
train_004641,0.00085476274,4,1
train_004642,0.0017704611,2,1
train_004643,0.5,1,0
train_004644,0.0001855546,1,1
train_004645,0.115153104,3,1
train_004646,0.0011755939,3,1
train_004647,0.02320459,2,1
train_004648,0.00038856946,3,1
train_004649,0.5,1,0
train_004650,0.5,2,0
train_004651,0.00030837007,4,1
train_004652,0.5,3,0
train_004653,0.0008006469,2,1
train_004654,0.5,2,0
train_004655,0.9867699,1,1
train_004656,0.5,4,0
train_004657,0.0006864156,2,1
train_004658,0.0049984367,2,1
train_004659,0.00038353598,4,1
train_004660,0.0050905994,2,1
train_004661,0.00024235132,1,1
train_004662,0.011557347,2,1
train_004663,0.029126946,2,1
train_004664,0.00095185015,4,1
train_004665,0.5,2,0
train_004666,0.5,1,0
train_004667,0.5,1,0
train_004668,0.43578452,2,1
train_004669,0.0015071715,2,1
train_004670,0.5,2,0
train_004671,0.5,2,0
train_004672,0.00068104843,3,1
train_004673,0.5,2,0
train_004674,0.0009691887,1,1
train_004675,0.75517935,2,1
train_004676,0.0015895849,1,1
train_004677,0.5,1,0
train_004678,0.5,1,0
train_004679,6.04628e-05,2,1
train_004680,0.00029845294,2,1
train_004681,0.5,2,0
train_004682,0.5,2,0
train_004683,0.5,1,0
train_004684,0.0066401437,2,1
train_004685,0.5,1,0
train_004686,0.0028877552,2,1
train_004687,0.0039547617,2,1
train_004688,0.0019295701,4,1
train_004689,0.15270801,3,1
train_004690,0.5,3,0
train_004691,0.5,3,0
train_004692,0.00013696641,2,1
train_004693,0.0043183113,4,1
train_004694,0.012265001,3,1
train_004695,0.0011625055,2,1
train_004696,0.5,2,0
train_004697,0.010465413,3,1
train_004698,0.0015704876,1,1
train_004699,0.0015965238,2,1
train_004700,0.5,2,0
train_004701,0.00011088365,1,1
train_004702,0.5,2,0
train_004703,0.5,2,0
train_004704,0.5,1,0
train_004705,0.5,3,0
train_004706,0.5,1,0
train_004707,0.00080456457,3,1
train_004708,0.00031504157,2,1
train_004709,0.0002471654,1,1
train_004710,0.9895699,2,1
train_004711,0.0004895025,1,1
train_004712,0.8645251,3,1
train_004713,0.009886672,2,1
train_004714,0.01396216,1,1
train_004715,0.5,2,0
train_004716,0.5,3,0
train_004717,0.5,3,0
train_004718,0.0004650294,2,1
train_004719,0.5,1,0
train_004720,0.0122985635,2,1
train_004721,0.5,4,0
train_004722,8.61089e-05,2,1
train_004723,0.5,1,0
train_004724,0.5,2,0
train_004725,0.00032908883,3,1
train_004726,0.5,1,0
train_004727,0.00017012816,1,1
train_004728,0.5,2,0
train_004729,0.0009865505,4,1
train_004730,0.00010730032,1,1
train_004731,0.005666691,2,1
train_004732,0.0014743754,2,1
train_004733,0.5,2,0
train_004734,0.5,1,0
train_004735,0.0030281118,2,1
train_004736,0.5,2,0
train_004737,5.1029474e-05,2,1
train_004738,0.0024294034,2,1
train_004739,0.0010243742,3,1
train_004740,0.5,1,0
train_004741,0.5,2,0
train_004742,0.000688249,2,1
train_004743,0.0049779234,3,1
train_004744,0.00510571,4,1
train_004745,0.5,1,0
train_004746,0.811775,2,1
train_004747,0.0076714996,3,1
train_004748,0.002166274,2,1
train_004749,0.5,1,0
train_004750,0.99414164,4,1
train_004751,0.011513941,3,1
train_004752,0.00025096984,2,1
train_004753,0.00048143094,3,1
train_004754,0.5,1,0
train_004755,0.011754361,2,1
train_004756,0.5,2,0
train_004757,0.00059863133,3,1
train_004758,0.5,1,0
train_004759,0.0024734265,3,1
train_004760,0.5,1,0
train_004761,0.5,2,0
train_004762,0.0005575499,2,1
train_004763,0.5,1,0
train_004764,0.5,1,0
train_004765,0.5,1,0
train_004766,0.5,2,0
train_004767,0.5,2,0
train_004768,0.00014318681,1,1
train_004769,0.5,2,0
train_004770,0.5,2,0
train_004771,0.0055234544,2,1
train_004772,0.0033279243,2,1
train_004773,0.002432419,2,1
train_004774,0.00010345059,1,1
train_004775,0.5,1,0
train_004776,0.0016779158,2,1
train_004777,0.5,2,0
train_004778,0.9705868,4,1
train_004779,0.00011126203,2,1
train_004780,0.033138603,4,1
train_004781,0.5,2,0
train_004782,0.013402538,2,1
train_004783,0.0008245482,4,1
train_004784,0.5,1,0
train_004785,0.004121302,2,1
train_004786,0.008102813,2,1
train_004787,0.5,1,0
train_004788,0.004609287,3,1
train_004789,0.000849572,3,1
train_004790,0.5,1,0
train_004791,0.016415317,2,1
train_004792,7.7955985e-05,3,1
train_004793,0.0010764446,3,1
train_004794,0.5,1,0
train_004795,0.0017317464,2,1
train_004796,0.5,3,0
train_004797,0.0017036805,3,1
train_004798,0.5,1,0
train_004799,0.0009252818,2,1
train_004800,0.5,2,0
train_004801,0.5,2,0
train_004802,0.0007592099,3,1
train_004803,0.0025229123,1,1
train_004804,0.033960912,1,1
train_004805,0.00041236568,2,1
train_004806,0.5,1,0
train_004807,0.00019914753,4,1
train_004808,0.00052872364,3,1
train_004809,0.00021208558,1,1
train_004810,0.075765386,3,1
train_004811,0.5,3,0
train_004812,0.0033003935,3,1
train_004813,0.00044321193,3,1
train_004814,0.00052730885,2,1
train_004815,0.5,2,0
train_004816,0.00040514834,2,1
train_004817,0.001822646,2,1
train_004818,0.5,1,0
train_004819,0.00035213388,3,1
train_004820,0.5,1,0
train_004821,0.5,2,0
train_004822,0.0019371468,2,1
train_004823,0.5,1,0
train_004824,0.5,2,0
train_004825,0.00015709548,2,1
train_004826,0.5,2,0
train_004827,0.031553414,2,1
train_004828,0.0022952065,3,1
train_004829,0.00013008289,2,1
train_004830,0.00047330954,2,1
train_004831,8.8879744e-05,1,1
train_004832,0.5,2,0
train_004833,0.5,1,0
train_004834,0.5,2,0
train_004835,0.002513093,1,1
train_004836,0.034037698,1,1
train_004837,0.5,1,0
train_004838,0.0011712873,3,1
train_004839,0.5,2,0
train_004840,0.0003155129,3,1
train_004841,0.0015548299,1,1
train_004842,0.00096514163,4,1
train_004843,0.5,2,0
train_004844,0.5,1,0
train_004845,0.0009430267,4,1
train_004846,0.003780855,2,1
train_004847,0.5,2,0
train_004848,0.050524,2,1
train_004849,0.5,2,0
train_004850,0.5,1,0
train_004851,0.5,3,0
train_004852,0.5,2,0
train_004853,0.5,1,0
train_004854,0.5,1,0
train_004855,0.5,2,0
train_004856,0.5,2,0
train_004857,0.5,1,0
train_004858,0.5,1,0
train_004859,5.9134763e-05,2,1
train_004860,0.0042498447,2,1
train_004861,0.00084061717,2,1
train_004862,0.027808275,2,1
train_004863,0.0004797956,2,1
train_004864,0.00330287,2,1
train_004865,0.5,2,0
train_004866,0.5,2,0
train_004867,0.00039857134,2,1
train_004868,0.00016075958,2,1
train_004869,0.00020674359,2,1
train_004870,0.5,2,0
train_004871,0.5,2,0
train_004872,0.5,2,0
train_004873,0.002965367,2,1
train_004874,0.0029385602,2,1
train_004875,5.6776407e-05,1,1
train_004876,0.032864906,2,1
train_004877,0.5,1,0
train_004878,0.00052483246,2,1
train_004879,0.008370151,3,1
train_004880,0.00079467974,1,1
train_004881,0.00016856448,3,1
train_004882,0.0016772009,2,1
train_004883,0.0006427672,1,1
train_004884,0.0005613011,3,1
train_004885,0.21560778,3,1
train_004886,0.5,4,0
train_004887,0.05362308,1,1
train_004888,0.5,1,0
train_004889,0.5,2,0
train_004890,0.00018738066,2,1
train_004891,0.004962972,2,1
train_004892,0.00014504012,1,1
train_004893,0.00048321148,2,1
train_004894,0.5,2,0
train_004895,0.0009496606,2,1
train_004896,3.466228e-05,2,1
train_004897,0.03400257,4,1
train_004898,0.0007872938,4,1
train_004899,0.5,1,0
train_004900,0.028939268,2,1
train_004901,0.5,2,0
train_004902,0.00022880782,1,1
train_004903,0.010911725,3,1
train_004904,0.0005089171,2,1
train_004905,0.5,2,0
train_004906,0.0069057113,2,1
train_004907,0.0021651406,3,1
train_004908,0.0064927377,2,1
train_004909,0.0034670695,3,1
train_004910,0.5,2,0
train_004911,0.0004518649,2,1
train_004912,0.5,1,0
train_004913,0.00062693347,1,1
train_004914,0.5,1,0
train_004915,0.00031596975,3,1
train_004916,0.5,3,0
train_004917,0.5,2,0
train_004918,0.5,1,0
train_004919,0.0023972802,4,1
train_004920,0.00044351185,1,1
train_004921,0.5,2,0
train_004922,0.002587873,3,1
train_004923,0.00029828603,2,1
train_004924,0.5,1,0
train_004925,0.0060632126,3,1
train_004926,0.5,3,0
train_004927,0.0025231272,1,1
train_004928,0.5,1,0
train_004929,0.00023364686,3,1
train_004930,0.0005684497,4,1
train_004931,0.037392743,2,1
train_004932,0.012746879,3,1
train_004933,0.009415379,2,1
train_004934,0.0012358684,2,1
train_004935,0.5,2,0
train_004936,0.0002471649,1,1
train_004937,0.5,3,0
train_004938,0.5,1,0
train_004939,0.5,1,0
train_004940,0.0015343253,1,1
train_004941,0.00018665158,3,1
train_004942,0.5,1,0
train_004943,0.5,1,0
train_004944,0.5,1,0
train_004945,0.043840908,3,1
train_004946,0.00026018103,4,1
train_004947,0.5,1,0
train_004948,0.00079746445,2,1
train_004949,0.85516244,3,1
train_004950,0.5,1,0
train_004951,0.5,1,0
train_004952,0.5,2,0
train_004953,0.0017927678,2,1
train_004954,0.5,1,0
train_004955,0.5,1,0
train_004956,0.00024070973,2,1
train_004957,8.608145e-05,3,1
train_004958,0.5,2,0
train_004959,0.5,2,0
train_004960,0.0010592476,3,1
train_004961,0.013445489,2,1
train_004962,0.0005343704,2,1
train_004963,0.00012554419,4,1
train_004964,0.0002457433,3,1
train_004965,0.00021171122,3,1
train_004966,0.5,1,0
train_004967,0.0006892339,2,1
train_004968,0.0002448991,2,1
train_004969,0.0008707571,2,1
train_004970,0.5,1,0
train_004971,0.004226268,2,1
train_004972,0.000171117,2,1
train_004973,0.5,2,0
train_004974,0.5,1,0
train_004975,0.00034181387,1,1
train_004976,0.5,1,0
train_004977,0.004506186,2,1
train_004978,0.5,1,0
train_004979,0.0005335858,2,1
train_004980,0.00018408385,3,1
train_004981,0.00047551963,3,1
train_004982,0.0004988115,2,1
train_004983,0.026440091,4,1
train_004984,0.00025341616,3,1
train_004985,0.001095069,2,1
train_004986,0.0073272134,2,1
train_004987,0.44316936,2,1
train_004988,0.012088943,2,1
train_004989,0.5,1,0
train_004990,0.0011958636,1,1
train_004991,7.265466e-05,1,1
train_004992,0.5,1,0
train_004993,0.5,1,0
train_004994,0.006644378,1,1
train_004995,0.5,3,0
train_004996,0.007818322,1,1
train_004997,0.0027590224,3,1
train_004998,0.9696557,3,1
train_004999,0.5,1,0
train_005000,0.0048415335,3,1
train_005001,0.5,2,0
train_005002,0.016399687,2,1
train_005003,0.5,4,0
train_005004,0.5,3,0
train_005005,0.072739966,1,1
train_005006,0.5,1,0
train_005007,0.9559494,4,1
train_005008,0.5,4,0
train_005009,0.5,1,0
train_005010,0.5,4,0
train_005011,0.5,1,0
train_005012,0.5,1,0
train_005013,0.5,1,0
train_005014,0.5,2,0
train_005015,0.5,1,0
train_005016,0.5,4,0
train_005017,0.5,3,0
train_005018,0.006963398,2,1
train_005019,0.007736868,2,1
train_005020,0.5,1,0
train_005021,0.5,4,0
train_005022,0.00031660034,3,1
train_005023,0.5,1,0
train_005024,0.5,2,0
train_005025,0.26309988,2,1
train_005026,0.5,2,0
train_005027,0.5,2,0
train_005028,0.5,1,0
train_005029,0.0014877927,1,1
train_005030,0.0016192036,1,1
train_005031,0.5,3,0
train_005032,0.17988181,3,1
train_005033,0.0144933965,1,1
train_005034,0.5,1,0
train_005035,0.5,3,0
train_005036,0.5,1,0
train_005037,0.00024567937,2,1
train_005038,0.0049667684,3,1
train_005039,0.5,2,0
train_005040,0.5,1,0
train_005041,0.5,2,0
train_005042,0.5,2,0
train_005043,0.5,1,0
train_005044,0.0025436622,3,1
train_005045,0.00024629547,1,1
train_005046,0.5,1,0
train_005047,0.5,4,0
train_005048,0.0050913263,1,1
train_005049,8.5854794e-05,4,1
train_005050,0.5,3,0
train_005051,0.5,2,0
train_005052,0.5,1,0
train_005053,0.004715546,3,1
train_005054,0.5,1,0
train_005055,0.5,1,0
train_005056,0.5,3,0
train_005057,0.022779249,4,1
train_005058,0.5,1,0
train_005059,0.5,4,0
train_005060,0.9258268,4,1
train_005061,0.0002835388,4,1
train_005062,0.022020165,4,1
train_005063,0.00069576653,2,1
train_005064,0.5,1,0
train_005065,0.5,1,0
train_005066,0.5,2,0
train_005067,0.00037188898,4,1
train_005068,0.5,1,0
train_005069,0.0013954621,2,1
train_005070,0.5,2,0
train_005071,0.5,3,0
train_005072,0.5,2,0
train_005073,0.069516174,3,1
train_005074,0.5,3,0
train_005075,0.5,1,0
train_005076,0.5,1,0
train_005077,0.5,2,0
train_005078,0.008179082,2,1
train_005079,0.5,1,0
train_005080,0.0029104087,4,1
train_005081,0.5,1,0
train_005082,0.28695223,2,1
train_005083,0.5,2,0
train_005084,0.02050918,1,1
train_005085,0.0002456813,4,1
train_005086,0.5,1,0
train_005087,0.5,1,0
train_005088,0.5,2,0
train_005089,0.0031916585,3,1
train_005090,0.5,4,0
train_005091,0.0010739773,2,1
train_005092,0.5,4,0
train_005093,0.5,4,0
train_005094,0.5,2,0
train_005095,0.5,2,0
train_005096,0.5,2,0
train_005097,0.002749046,4,1
train_005098,0.5,4,0
train_005099,0.5,3,0
train_005100,0.5,2,0
train_005101,0.5,1,0
train_005102,0.5,4,0
train_005103,0.5,2,0
train_005104,0.5,1,0
train_005105,0.5,1,0
train_005106,0.5,1,0
train_005107,0.1196423,3,1
train_005108,0.5,1,0
train_005109,0.00069975865,2,1
train_005110,0.0026076352,2,1
train_005111,0.0143558495,3,1
train_005112,0.5,1,0
train_005113,0.5,1,0
train_005114,0.0021554856,4,1
train_005115,0.017694445,2,1
train_005116,0.5,1,0
train_005117,0.5,1,0
train_005118,0.5,1,0
train_005119,0.5,1,0
train_005120,0.5,1,0
train_005121,0.5,2,0
train_005122,0.5,4,0
train_005123,0.5,2,0
train_005124,0.5,1,0
train_005125,0.0090941945,3,1
train_005126,0.5,2,0
train_005127,0.5,1,0
train_005128,0.5,1,0
train_005129,0.0049657566,2,1
train_005130,0.003054549,3,1
train_005131,0.0017253306,1,1
train_005132,0.5,1,0
train_005133,0.5,2,0
train_005134,0.0031802014,3,1
train_005135,0.5,1,0
train_005136,0.5,3,0
train_005137,0.5,4,0
train_005138,0.5,1,0
train_005139,0.0060954434,4,1
train_005140,0.5,2,0
train_005141,0.5,2,0
train_005142,0.5,2,0
train_005143,0.5,1,0
train_005144,0.5,1,0
train_005145,0.5,1,0
train_005146,0.00033444,2,1
train_005147,0.5,1,0
train_005148,0.29229704,2,1
train_005149,0.5,1,0
train_005150,0.006666258,4,1
train_005151,0.0043996875,4,1
train_005152,0.5,2,0
train_005153,0.5,1,0
train_005154,0.0014558652,3,1
train_005155,0.5,2,0
train_005156,0.5,3,0
train_005157,0.5,1,0
train_005158,0.0015305579,1,1
train_005159,0.5,1,0
train_005160,0.5,1,0
train_005161,0.5,2,0
train_005162,0.5,4,0
train_005163,0.5,4,0
train_005164,0.0007889989,4,1
train_005165,0.5,2,0
train_005166,0.5,1,0
train_005167,0.01503932,4,1
train_005168,0.5,1,0
train_005169,0.5,1,0
train_005170,0.5,1,0
train_005171,0.5,1,0
train_005172,0.0028483802,3,1
train_005173,0.5,1,0
train_005174,0.5,2,0
train_005175,0.00057267636,3,1
train_005176,0.0009773498,2,1
train_005177,0.5,2,0
train_005178,0.0032975106,1,1
train_005179,0.0010604964,1,1
train_005180,0.5,1,0
train_005181,0.5,4,0
train_005182,0.0008743191,1,1
train_005183,0.5,1,0
train_005184,0.5,1,0
train_005185,0.5,4,0
train_005186,0.5,4,0
train_005187,0.5,1,0
train_005188,0.5,3,0
train_005189,0.5,3,0
train_005190,0.5,1,0
train_005191,0.5,1,0
train_005192,0.012700728,1,1
train_005193,0.5,4,0
train_005194,0.0007836006,2,1
train_005195,0.5,1,0
train_005196,0.5,1,0
train_005197,0.031863607,2,1
train_005198,0.5,3,0
train_005199,0.5,4,0
train_005200,0.5,2,0
train_005201,0.0022496197,4,1
train_005202,0.0065755444,3,1
train_005203,0.002419011,2,1
train_005204,0.5,1,0
train_005205,0.00051054487,4,1
train_005206,0.5,1,0
train_005207,0.5,1,0
train_005208,0.5,3,0
train_005209,0.0033184001,2,1
train_005210,0.5,4,0
train_005211,0.5,2,0
train_005212,0.5,1,0
train_005213,0.5,1,0
train_005214,0.5,1,0
train_005215,0.5,1,0
train_005216,0.5,1,0
train_005217,0.0064017395,4,1
train_005218,0.006666255,4,1
train_005219,0.5,2,0
train_005220,0.0010069909,4,1
train_005221,0.5,3,0
train_005222,0.5,1,0
train_005223,0.5,1,0
train_005224,0.5,1,0
train_005225,0.5,1,0
train_005226,0.5,1,0
train_005227,0.5,2,0
train_005228,0.00041340277,2,1
train_005229,0.5,2,0
train_005230,0.0035935594,4,1
train_005231,0.016688336,1,1
train_005232,0.5,1,0
train_005233,0.5,1,0
train_005234,0.5,4,0
train_005235,0.5,2,0
train_005236,0.018426292,1,1
train_005237,0.5,2,0
train_005238,0.5,2,0
train_005239,0.5,2,0
train_005240,0.5,1,0
train_005241,0.5,4,0
train_005242,0.031885825,4,1
train_005243,0.5,4,0
train_005244,0.5,1,0
train_005245,0.5,4,0
train_005246,0.10382994,3,1
train_005247,0.3262959,2,1
train_005248,0.5,4,0
train_005249,0.5,4,0
train_005250,0.5,1,0
train_005251,0.37916484,2,1
train_005252,0.5,1,0
train_005253,0.0020953815,2,1
train_005254,0.5,2,0
train_005255,0.005517084,1,1
train_005256,0.5,1,0
train_005257,0.5,1,0
train_005258,0.011059602,3,1
train_005259,0.5,1,0
train_005260,0.0058997273,3,1
train_005261,0.5,1,0
train_005262,0.0026634133,3,1
train_005263,0.5,1,0
train_005264,0.5,1,0
train_005265,0.5,1,0
train_005266,0.5,1,0
train_005267,0.5,1,0
train_005268,0.5,2,0
train_005269,0.5,1,0
train_005270,0.006682345,3,1
train_005271,0.6492075,4,1
train_005272,0.5,1,0
train_005273,0.00015627895,3,1
train_005274,0.0010436866,2,1
train_005275,0.5,1,0
train_005276,0.5,1,0
train_005277,0.00012873753,3,1
train_005278,0.5,2,0
train_005279,0.5,2,0
train_005280,0.5,3,0
train_005281,0.007132365,2,1
train_005282,0.5,2,0
train_005283,0.0011571699,1,1
train_005284,0.0069115697,3,1
train_005285,0.006054769,1,1
train_005286,0.5,1,0
train_005287,0.5,1,0
train_005288,0.51417774,1,1
train_005289,0.5,1,0
train_005290,0.5,1,0
train_005291,0.5,1,0
train_005292,0.5,1,0
train_005293,0.5,1,0
train_005294,0.006480246,3,1
train_005295,0.0012242642,2,1
train_005296,0.5,2,0
train_005297,0.5,1,0
train_005298,0.5,3,0
train_005299,0.5,1,0
train_005300,0.00019464383,2,1
train_005301,0.00094065344,2,1
train_005302,0.018531764,1,1
train_005303,0.5,1,0
train_005304,0.5,1,0
train_005305,0.5,4,0
train_005306,5.963484e-05,4,1
train_005307,0.0016345535,2,1
train_005308,0.5,1,0
train_005309,0.056932542,4,1
train_005310,0.5,1,0
train_005311,0.0006242245,4,1
train_005312,0.34625822,3,1
train_005313,0.0006328584,4,1
train_005314,0.5,1,0
train_005315,0.5,4,0
train_005316,0.5,3,0
train_005317,0.5,1,0
train_005318,0.008144235,4,1
train_005319,0.5,1,0
train_005320,0.5,1,0
train_005321,0.5,1,0
train_005322,0.5,4,0
train_005323,0.027640618,1,1
train_005324,0.003321976,4,1
train_005325,0.5,4,0
train_005326,0.012790221,4,1
train_005327,0.016489223,4,1
train_005328,0.5,1,0
train_005329,0.5,1,0
train_005330,0.5,4,0
train_005331,0.0011402197,4,1
train_005332,0.5,1,0
train_005333,0.00021790109,2,1
train_005334,0.008166569,3,1
train_005335,0.5,4,0
train_005336,0.5,1,0
train_005337,0.5,1,0
train_005338,0.0022831832,2,1
train_005339,0.0014558639,3,1
train_005340,0.95328134,4,1
train_005341,0.5,2,0
train_005342,0.5,1,0
train_005343,0.0040414087,1,1
train_005344,0.5,1,0
train_005345,0.5,3,0
train_005346,0.0002780226,4,1
train_005347,0.5,2,0
train_005348,0.5,2,0
train_005349,0.002319498,1,1
train_005350,0.029892035,4,1
train_005351,0.66424143,3,1
train_005352,0.004315673,2,1
train_005353,0.5,4,0
train_005354,0.0019229156,4,1
train_005355,2.6616324e-05,3,1
train_005356,0.5,2,0
train_005357,0.5,1,0
train_005358,0.5,1,0
train_005359,0.5,1,0
train_005360,0.5,1,0
train_005361,0.5,1,0
train_005362,0.5,2,0
train_005363,0.018634195,3,1
train_005364,0.002111649,2,1
train_005365,0.5,3,0
train_005366,0.1173139,4,1
train_005367,0.00014233522,1,1
train_005368,0.003912873,4,1
train_005369,0.037647735,3,1
train_005370,0.020018091,1,1
train_005371,0.0011003922,2,1
train_005372,0.5,1,0
train_005373,6.530368e-05,2,1
train_005374,0.03062403,4,1
train_005375,0.0024841267,1,1
train_005376,0.5,1,0
train_005377,0.5,1,0
train_005378,0.5,1,0
train_005379,0.5,4,0
train_005380,0.5,1,0
train_005381,0.5,1,0
train_005382,0.5,1,0
train_005383,0.013661051,2,1
train_005384,0.83710223,4,1
train_005385,8.6325366e-05,3,1
train_005386,0.5,2,0
train_005387,0.5,1,0
train_005388,0.012153395,3,1
train_005389,0.0003024798,2,1
train_005390,0.5,1,0
train_005391,0.5,4,0
train_005392,0.5,2,0
train_005393,0.5,2,0
train_005394,0.5,2,0
train_005395,0.5,4,0
train_005396,0.5,2,0
train_005397,0.37278587,2,1
train_005398,0.001712697,3,1
train_005399,0.5,1,0
train_005400,0.001556261,1,1
train_005401,0.5,1,0
train_005402,0.029926578,3,1
train_005403,0.5,1,0
train_005404,0.5,4,0
train_005405,0.5,1,0
train_005406,0.5,2,0
train_005407,0.5,1,0
train_005408,0.5,1,0
train_005409,0.5,1,0
train_005410,0.5,1,0
train_005411,0.5,2,0
train_005412,0.5,1,0
train_005413,0.5,1,0
train_005414,0.5,2,0
train_005415,0.0035038835,2,1
train_005416,0.0029544092,3,1
train_005417,0.5,2,0
train_005418,0.5,1,0
train_005419,0.0016661817,4,1
train_005420,0.0052722986,1,1
train_005421,0.5,3,0
train_005422,0.5,1,0
train_005423,0.00014104028,2,1
train_005424,0.026692925,2,1
train_005425,0.20313624,1,1
train_005426,0.5,1,0
train_005427,0.5,1,0
train_005428,0.5,1,0
train_005429,0.00026421394,3,1
train_005430,0.5,2,0
train_005431,0.0006147338,1,1
train_005432,0.5,2,0
train_005433,0.5,1,0
train_005434,0.5,1,0
train_005435,0.0008375307,1,1
train_005436,0.5,3,0
train_005437,0.013609933,2,1
train_005438,0.013362131,4,1
train_005439,0.5,2,0
train_005440,0.0034187764,4,1
train_005441,0.5,1,0
train_005442,0.5,1,0
train_005443,0.5,1,0
train_005444,0.5,2,0
train_005445,0.5,1,0
train_005446,0.020234263,1,1
train_005447,0.5,2,0
train_005448,0.5,1,0
train_005449,0.5,1,0
train_005450,0.5,4,0
train_005451,0.5,2,0
train_005452,0.0010437315,2,1
train_005453,0.5,1,0
train_005454,0.5,2,0
train_005455,0.5,1,0
train_005456,0.5,3,0
train_005457,0.0012498281,1,1
train_005458,0.0026908498,1,1
train_005459,0.5,2,0
train_005460,0.5,1,0
train_005461,0.5,1,0
train_005462,0.5,2,0
train_005463,0.006287996,3,1
train_005464,0.5,1,0
train_005465,0.0005022277,3,1
train_005466,0.5,2,0
train_005467,0.002444137,1,1
train_005468,0.0010501922,3,1
train_005469,0.5,4,0
train_005470,0.5,1,0
train_005471,0.5,1,0
train_005472,0.051651597,2,1
train_005473,0.5,1,0
train_005474,0.0021397362,1,1
train_005475,0.5,1,0
train_005476,0.011171656,4,1
train_005477,0.5,2,0
train_005478,0.5,2,0
train_005479,0.5,2,0
train_005480,0.5,3,0
train_005481,0.5,3,0
train_005482,0.5,2,0
train_005483,0.5,3,0
train_005484,0.5,2,0
train_005485,0.5,4,0
train_005486,0.5,1,0
train_005487,0.5,2,0
train_005488,0.5,1,0
train_005489,0.015387147,3,1
train_005490,0.5,4,0
train_005491,0.5,2,0
train_005492,3.1789853e-06,3,1
train_005493,0.00041939988,2,1
train_005494,0.5,1,0
train_005495,0.5,2,0
train_005496,0.0004000264,1,1
train_005497,0.001530248,2,1
train_005498,0.5,1,0
train_005499,0.5,2,0
train_005500,0.00043142505,3,1
train_005501,0.00028907586,3,1
train_005502,0.0011857308,4,1
train_005503,0.00061047135,1,1
train_005504,0.5,2,0
train_005505,0.0056862035,2,1
train_005506,0.5,1,0
train_005507,0.5,3,0
train_005508,0.0020969184,3,1
train_005509,0.0035779818,3,1
train_005510,0.00020173693,2,1
train_005511,0.0006883317,3,1
train_005512,0.18646489,3,1
train_005513,0.00013694122,3,1
train_005514,0.02172789,2,1
train_005515,0.00036679188,3,1
train_005516,0.0009275608,3,1
train_005517,0.00022667162,3,1
train_005518,0.5,2,0
train_005519,0.0011473522,3,1
train_005520,0.007783947,3,1
train_005521,0.000114062095,4,1
train_005522,0.025573269,4,1
train_005523,0.00023226117,4,1
train_005524,0.17755657,3,1
train_005525,0.0060122134,3,1
train_005526,0.00039394654,2,1
train_005527,0.00018934248,3,1
train_005528,0.5,2,0
train_005529,0.005950465,2,1
train_005530,0.5,2,0
train_005531,0.00045726288,2,1
train_005532,0.00018498031,3,1
train_005533,0.5,2,0
train_005534,0.00057704234,1,1
train_005535,0.00064642547,2,1
train_005536,0.0004852364,3,1
train_005537,0.00896139,3,1
train_005538,0.00017198488,3,1
train_005539,0.0046341484,3,1
train_005540,8.385496e-05,3,1
train_005541,0.0016946679,3,1
train_005542,0.0072725248,3,1
train_005543,0.5,3,0
train_005544,0.0003208027,3,1
train_005545,0.014015448,3,1
train_005546,0.0013338941,3,1
train_005547,0.00057056925,3,1
train_005548,0.013083896,3,1
train_005549,0.0014149669,2,1
train_005550,4.1312294e-05,3,1
train_005551,0.0001651535,3,1
train_005552,0.0039060323,3,1
train_005553,0.0016031899,3,1
train_005554,0.08638149,2,1
train_005555,0.0076285927,3,1
train_005556,0.00068964355,1,1
train_005557,0.0010116646,2,1
train_005558,0.001211857,3,1
train_005559,0.0004472331,3,1
train_005560,0.00055770634,2,1
train_005561,0.00018322517,3,1
train_005562,0.5,2,0
train_005563,0.0002925161,4,1
train_005564,0.00095813157,1,1
train_005565,0.00011560239,3,1
train_005566,0.00024032286,3,1
train_005567,6.153372e-05,2,1
train_005568,0.0009311764,2,1
train_005569,0.014854768,4,1
train_005570,0.008157701,2,1
train_005571,0.5,3,0
train_005572,0.0018586062,4,1
train_005573,0.00015249648,3,1
train_005574,0.0011083091,3,1
train_005575,0.00012683256,3,1
train_005576,0.5,2,0
train_005577,0.0005164229,2,1
train_005578,0.0031367517,3,1
train_005579,0.0007391637,2,1
train_005580,0.0007653251,3,1
train_005581,0.0016246265,3,1
train_005582,0.5,3,0
train_005583,0.0013828456,3,1
train_005584,0.80225796,3,1
train_005585,0.0002282604,3,1
train_005586,0.00078560365,3,1
train_005587,0.5,3,0
train_005588,0.00026946125,3,1
train_005589,0.00082886155,3,1
train_005590,0.5,3,0
train_005591,0.5,3,0
train_005592,0.0016456301,4,1
train_005593,0.00077798316,2,1
train_005594,0.5,1,0
train_005595,0.002335557,3,1
train_005596,0.00051309064,4,1
train_005597,0.021676043,3,1
train_005598,0.002569865,3,1
train_005599,0.00090191636,1,1
train_005600,0.016581437,4,1
train_005601,0.0004605086,1,1
train_005602,0.00847151,4,1
train_005603,0.5,1,0
train_005604,0.5,3,0
